NOME,IDADE,CPF,CIDADE,ESTADO,PAIS,CPF
ana,"-18066,33333",3289,ana,"24644,33333","45999,66667",ana
pedro,"-18071,83333",3290,pedro,"24651,83333","46013,66667",pedro
joao,"-18077,33333",3291,joao,"24659,33333","46027,66667",joao
ana,"-18082,83333",3292,ana,"24666,83333","46041,66667",ana
pedro,"-18088,33333",3293,pedro,"24674,33333","46055,66667",pedro
ana,"-18093,83333",3294,ana,"24681,83333","46069,66667",ana
pedro,"-18099,33333",3295,pedro,"24689,33333","46083,66667",pedro
joao,"-18104,83333",3296,joao,"24696,83333","46097,66667",joao
ana,"-18110,33333",3297,ana,"24704,33333","46111,66667",ana
pedro,"-18115,83333",3298,pedro,"24711,83333","46125,66667",pedro
ana,"-18121,33333",3299,ana,"24719,33333","46139,66667",ana
pedro,"-18126,83333",3300,pedro,"24726,83333","46153,66667",pedro
joao,"-18132,33333",3301,joao,"24734,33333","46167,66667",joao
ana,"-18137,83333",3302,ana,"24741,83333","46181,66667",ana
pedro,"-18143,33333",3303,pedro,"24749,33333","46195,66667",pedro
ana,"-18148,83333",3304,ana,"24756,83333","46209,66667",ana
pedro,"-18154,33333",3305,pedro,"24764,33333","46223,66667",pedro
joao,"-18159,83333",3306,joao,"24771,83333","46237,66667",joao
ana,"-18165,33333",3307,ana,"24779,33333","46251,66667",ana
pedro,"-18170,83333",3308,pedro,"24786,83333","46265,66667",pedro
ana,"-18176,33333",3309,ana,"24794,33333","46279,66667",ana
pedro,"-18181,83333",3310,pedro,"24801,83333","46293,66667",pedro
joao,"-18187,33333",3311,joao,"24809,33333","46307,66667",joao
ana,"-18192,83333",3312,ana,"24816,83333","46321,66667",ana
pedro,"-18198,33333",3313,pedro,"24824,33333","46335,66667",pedro
ana,"-18203,83333",3314,ana,"24831,83333","46349,66667",ana
pedro,"-18209,33333",3315,pedro,"24839,33333","46363,66667",pedro
joao,"-18214,83333",3316,joao,"24846,83333","46377,66667",joao
ana,"-18220,33333",3317,ana,"24854,33333","46391,66667",ana
pedro,"-18225,83333",3318,pedro,"24861,83333","46405,66667",pedro
ana,"-18231,33333",3319,ana,"24869,33333","46419,66667",ana
pedro,"-18236,83333",3320,pedro,"24876,83333","46433,66667",pedro
joao,"-18242,33333",3321,joao,"24884,33333","46447,66667",joao
ana,"-18247,83333",3322,ana,"24891,83333","46461,66667",ana
pedro,"-18253,33333",3323,pedro,"24899,33333","46475,66667",pedro
ana,"-18258,83333",3324,ana,"24906,83333","46489,66667",ana
pedro,"-18264,33333",3325,pedro,"24914,33333","46503,66667",pedro
joao,"-18269,83333",3326,joao,"24921,83333","46517,66667",joao
ana,"-18275,33333",3327,ana,"24929,33333","46531,66667",ana
pedro,"-18280,83333",3328,pedro,"24936,83333","46545,66667",pedro
ana,"-18286,33333",3329,ana,"24944,33333","46559,66667",ana
pedro,"-18291,83333",3330,pedro,"24951,83333","46573,66667",pedro
joao,"-18297,33333",3331,joao,"24959,33333","46587,66667",joao
ana,"-18302,83333",3332,ana,"24966,83333","46601,66667",ana
pedro,"-18308,33333",3333,pedro,"24974,33333","46615,66667",pedro
ana,"-18313,83333",3334,ana,"24981,83333","46629,66667",ana
pedro,"-18319,33333",3335,pedro,"24989,33333","46643,66667",pedro
joao,"-18324,83333",3336,joao,"24996,83333","46657,66667",joao
ana,"-18330,33333",3337,ana,"25004,33333","46671,66667",ana
pedro,"-18335,83333",3338,pedro,"25011,83333","46685,66667",pedro
ana,"-18341,33333",3339,ana,"25019,33333","46699,66667",ana
pedro,"-18346,83333",3340,pedro,"25026,83333","46713,66667",pedro
joao,"-18352,33333",3341,joao,"25034,33333","46727,66667",joao
ana,"-18357,83333",3342,ana,"25041,83333","46741,66667",ana
pedro,"-18363,33333",3343,pedro,"25049,33333","46755,66667",pedro
ana,"-18368,83333",3344,ana,"25056,83333","46769,66667",ana
pedro,"-18374,33333",3345,pedro,"25064,33333","46783,66667",pedro
joao,"-18379,83333",3346,joao,"25071,83333","46797,66667",joao
ana,"-18385,33333",3347,ana,"25079,33333","46811,66667",ana
pedro,"-18390,83333",3348,pedro,"25086,83333","46825,66667",pedro
ana,"-18396,33333",3349,ana,"25094,33333","46839,66667",ana
pedro,"-18401,83333",3350,pedro,"25101,83333","46853,66667",pedro
joao,"-18407,33333",3351,joao,"25109,33333","46867,66667",joao
ana,"-18412,83333",3352,ana,"25116,83333","46881,66667",ana
pedro,"-18418,33333",3353,pedro,"25124,33333","46895,66667",pedro
ana,"-18423,83333",3354,ana,"25131,83333","46909,66667",ana
pedro,"-18429,33333",3355,pedro,"25139,33333","46923,66667",pedro
joao,"-18434,83333",3356,joao,"25146,83333","46937,66667",joao
ana,"-18440,33333",3357,ana,"25154,33333","46951,66667",ana
pedro,"-18445,83333",3358,pedro,"25161,83333","46965,66667",pedro
ana,"-18451,33333",3359,ana,"25169,33333","46979,66667",ana
pedro,"-18456,83333",3360,pedro,"25176,83333","46993,66667",pedro
joao,"-18462,33333",3361,joao,"25184,33333","47007,66667",joao
ana,"-18467,83333",3362,ana,"25191,83333","47021,66667",ana
pedro,"-18473,33333",3363,pedro,"25199,33333","47035,66667",pedro
ana,"-18478,83333",3364,ana,"25206,83333","47049,66667",ana
pedro,"-18484,33333",3365,pedro,"25214,33333","47063,66667",pedro
joao,"-18489,83333",3366,joao,"25221,83333","47077,66667",joao
ana,"-18495,33333",3367,ana,"25229,33333","47091,66667",ana
pedro,"-18500,83333",3368,pedro,"25236,83333","47105,66667",pedro
ana,"-18506,33333",3369,ana,"25244,33333","47119,66667",ana
pedro,"-18511,83333",3370,pedro,"25251,83333","47133,66667",pedro
joao,"-18517,33333",3371,joao,"25259,33333","47147,66667",joao
ana,"-18522,83333",3372,ana,"25266,83333","47161,66667",ana
pedro,"-18528,33333",3373,pedro,"25274,33333","47175,66667",pedro
ana,"-18533,83333",3374,ana,"25281,83333","47189,66667",ana
pedro,"-18539,33333",3375,pedro,"25289,33333","47203,66667",pedro
joao,"-18544,83333",3376,joao,"25296,83333","47217,66667",joao
ana,"-18550,33333",3377,ana,"25304,33333","47231,66667",ana
pedro,"-18555,83333",3378,pedro,"25311,83333","47245,66667",pedro
ana,"-18561,33333",3379,ana,"25319,33333","47259,66667",ana
pedro,"-18566,83333",3380,pedro,"25326,83333","47273,66667",pedro
joao,"-18572,33333",3381,joao,"25334,33333","47287,66667",joao
ana,"-18577,83333",3382,ana,"25341,83333","47301,66667",ana
pedro,"-18583,33333",3383,pedro,"25349,33333","47315,66667",pedro
ana,"-18588,83333",3384,ana,"25356,83333","47329,66667",ana
pedro,"-18594,33333",3385,pedro,"25364,33333","47343,66667",pedro
joao,"-18599,83333",3386,joao,"25371,83333","47357,66667",joao
ana,"-18605,33333",3387,ana,"25379,33333","47371,66667",ana
pedro,"-18610,83333",3388,pedro,"25386,83333","47385,66667",pedro
ana,"-18616,33333",3389,ana,"25394,33333","47399,66667",ana
pedro,"-18621,83333",3390,pedro,"25401,83333","47413,66667",pedro
joao,"-18627,33333",3391,joao,"25409,33333","47427,66667",joao
ana,"-18632,83333",3392,ana,"25416,83333","47441,66667",ana
pedro,"-18638,33333",3393,pedro,"25424,33333","47455,66667",pedro
ana,"-18643,83333",3394,ana,"25431,83333","47469,66667",ana
pedro,"-18649,33333",3395,pedro,"25439,33333","47483,66667",pedro
joao,"-18654,83333",3396,joao,"25446,83333","47497,66667",joao
ana,"-18660,33333",3397,ana,"25454,33333","47511,66667",ana
pedro,"-18665,83333",3398,pedro,"25461,83333","47525,66667",pedro
ana,"-18671,33333",3399,ana,"25469,33333","47539,66667",ana
pedro,"-18676,83333",3400,pedro,"25476,83333","47553,66667",pedro
joao,"-18682,33333",3401,joao,"25484,33333","47567,66667",joao
ana,"-18687,83333",3402,ana,"25491,83333","47581,66667",ana
pedro,"-18693,33333",3403,pedro,"25499,33333","47595,66667",pedro
ana,"-18698,83333",3404,ana,"25506,83333","47609,66667",ana
pedro,"-18704,33333",3405,pedro,"25514,33333","47623,66667",pedro
joao,"-18709,83333",3406,joao,"25521,83333","47637,66667",joao
ana,"-18715,33333",3407,ana,"25529,33333","47651,66667",ana
pedro,"-18720,83333",3408,pedro,"25536,83333","47665,66667",pedro
ana,"-18726,33333",3409,ana,"25544,33333","47679,66667",ana
pedro,"-18731,83333",3410,pedro,"25551,83333","47693,66667",pedro
joao,"-18737,33333",3411,joao,"25559,33333","47707,66667",joao
ana,"-18742,83333",3412,ana,"25566,83333","47721,66667",ana
pedro,"-18748,33333",3413,pedro,"25574,33333","47735,66667",pedro
ana,"-18753,83333",3414,ana,"25581,83333","47749,66667",ana
pedro,"-18759,33333",3415,pedro,"25589,33333","47763,66667",pedro
joao,"-18764,83333",3416,joao,"25596,83333","47777,66667",joao
ana,"-18770,33333",3417,ana,"25604,33333","47791,66667",ana
pedro,"-18775,83333",3418,pedro,"25611,83333","47805,66667",pedro
ana,"-18781,33333",3419,ana,"25619,33333","47819,66667",ana
pedro,"-18786,83333",3420,pedro,"25626,83333","47833,66667",pedro
joao,"-18792,33333",3421,joao,"25634,33333","47847,66667",joao
ana,"-18797,83333",3422,ana,"25641,83333","47861,66667",ana
pedro,"-18803,33333",3423,pedro,"25649,33333","47875,66667",pedro
ana,"-18808,83333",3424,ana,"25656,83333","47889,66667",ana
pedro,"-18814,33333",3425,pedro,"25664,33333","47903,66667",pedro
joao,"-18819,83333",3426,joao,"25671,83333","47917,66667",joao
ana,"-18825,33333",3427,ana,"25679,33333","47931,66667",ana
pedro,"-18830,83333",3428,pedro,"25686,83333","47945,66667",pedro
ana,"-18836,33333",3429,ana,"25694,33333","47959,66667",ana
pedro,"-18841,83333",3430,pedro,"25701,83333","47973,66667",pedro
joao,"-18847,33333",3431,joao,"25709,33333","47987,66667",joao
ana,"-18852,83333",3432,ana,"25716,83333","48001,66667",ana
pedro,"-18858,33333",3433,pedro,"25724,33333","48015,66667",pedro
ana,"-18863,83333",3434,ana,"25731,83333","48029,66667",ana
pedro,"-18869,33333",3435,pedro,"25739,33333","48043,66667",pedro
joao,"-18874,83333",3436,joao,"25746,83333","48057,66667",joao
ana,"-18880,33333",3437,ana,"25754,33333","48071,66667",ana
pedro,"-18885,83333",3438,pedro,"25761,83333","48085,66667",pedro
ana,"-18891,33333",3439,ana,"25769,33333","48099,66667",ana
pedro,"-18896,83333",3440,pedro,"25776,83333","48113,66667",pedro
joao,"-18902,33333",3441,joao,"25784,33333","48127,66667",joao
ana,"-18907,83333",3442,ana,"25791,83333","48141,66667",ana
pedro,"-18913,33333",3443,pedro,"25799,33333","48155,66667",pedro
ana,"-18918,83333",3444,ana,"25806,83333","48169,66667",ana
pedro,"-18924,33333",3445,pedro,"25814,33333","48183,66667",pedro
joao,"-18929,83333",3446,joao,"25821,83333","48197,66667",joao
ana,"-18935,33333",3447,ana,"25829,33333","48211,66667",ana
pedro,"-18940,83333",3448,pedro,"25836,83333","48225,66667",pedro
ana,"-18946,33333",3449,ana,"25844,33333","48239,66667",ana
pedro,"-18951,83333",3450,pedro,"25851,83333","48253,66667",pedro
joao,"-18957,33333",3451,joao,"25859,33333","48267,66667",joao
ana,"-18962,83333",3452,ana,"25866,83333","48281,66667",ana
pedro,"-18968,33333",3453,pedro,"25874,33333","48295,66667",pedro
ana,"-18973,83333",3454,ana,"25881,83333","48309,66667",ana
pedro,"-18979,33333",3455,pedro,"25889,33333","48323,66667",pedro
joao,"-18984,83333",3456,joao,"25896,83333","48337,66667",joao
ana,"-18990,33333",3457,ana,"25904,33333","48351,66667",ana
pedro,"-18995,83333",3458,pedro,"25911,83333","48365,66667",pedro
ana,"-19001,33333",3459,ana,"25919,33333","48379,66667",ana
pedro,"-19006,83333",3460,pedro,"25926,83333","48393,66667",pedro
joao,"-19012,33333",3461,joao,"25934,33333","48407,66667",joao
ana,"-19017,83333",3462,ana,"25941,83333","48421,66667",ana
pedro,"-19023,33333",3463,pedro,"25949,33333","48435,66667",pedro
ana,"-19028,83333",3464,ana,"25956,83333","48449,66667",ana
pedro,"-19034,33333",3465,pedro,"25964,33333","48463,66667",pedro
joao,"-19039,83333",3466,joao,"25971,83333","48477,66667",joao
ana,"-19045,33333",3467,ana,"25979,33333","48491,66667",ana
pedro,"-19050,83333",3468,pedro,"25986,83333","48505,66667",pedro
ana,"-19056,33333",3469,ana,"25994,33333","48519,66667",ana
pedro,"-19061,83333",3470,pedro,"26001,83333","48533,66667",pedro
joao,"-19067,33333",3471,joao,"26009,33333","48547,66667",joao
ana,"-19072,83333",3472,ana,"26016,83333","48561,66667",ana
pedro,"-19078,33333",3473,pedro,"26024,33333","48575,66667",pedro
ana,"-19083,83333",3474,ana,"26031,83333","48589,66667",ana
pedro,"-19089,33333",3475,pedro,"26039,33333","48603,66667",pedro
joao,"-19094,83333",3476,joao,"26046,83333","48617,66667",joao
ana,"-19100,33333",3477,ana,"26054,33333","48631,66667",ana
pedro,"-19105,83333",3478,pedro,"26061,83333","48645,66667",pedro
ana,"-19111,33333",3479,ana,"26069,33333","48659,66667",ana
pedro,"-19116,83333",3480,pedro,"26076,83333","48673,66667",pedro
joao,"-19122,33333",3481,joao,"26084,33333","48687,66667",joao
ana,"-19127,83333",3482,ana,"26091,83333","48701,66667",ana
pedro,"-19133,33333",3483,pedro,"26099,33333","48715,66667",pedro
ana,"-19138,83333",3484,ana,"26106,83333","48729,66667",ana
pedro,"-19144,33333",3485,pedro,"26114,33333","48743,66667",pedro
joao,"-19149,83333",3486,joao,"26121,83333","48757,66667",joao
ana,"-19155,33333",3487,ana,"26129,33333","48771,66667",ana
pedro,"-19160,83333",3488,pedro,"26136,83333","48785,66667",pedro
ana,"-19166,33333",3489,ana,"26144,33333","48799,66667",ana
pedro,"-19171,83333",3490,pedro,"26151,83333","48813,66667",pedro
joao,"-19177,33333",3491,joao,"26159,33333","48827,66667",joao
ana,"-19182,83333",3492,ana,"26166,83333","48841,66667",ana
pedro,"-19188,33333",3493,pedro,"26174,33333","48855,66667",pedro
ana,"-19193,83333",3494,ana,"26181,83333","48869,66667",ana
pedro,"-19199,33333",3495,pedro,"26189,33333","48883,66667",pedro
joao,"-19204,83333",3496,joao,"26196,83333","48897,66667",joao
ana,"-19210,33333",3497,ana,"26204,33333","48911,66667",ana
pedro,"-19215,83333",3498,pedro,"26211,83333","48925,66667",pedro
ana,"-19221,33333",3499,ana,"26219,33333","48939,66667",ana
pedro,"-19226,83333",3500,pedro,"26226,83333","48953,66667",pedro
joao,"-19232,33333",3501,joao,"26234,33333","48967,66667",joao
ana,"-19237,83333",3502,ana,"26241,83333","48981,66667",ana
pedro,"-19243,33333",3503,pedro,"26249,33333","48995,66667",pedro
ana,"-19248,83333",3504,ana,"26256,83333","49009,66667",ana
pedro,"-19254,33333",3505,pedro,"26264,33333","49023,66667",pedro
joao,"-19259,83333",3506,joao,"26271,83333","49037,66667",joao
ana,"-19265,33333",3507,ana,"26279,33333","49051,66667",ana
pedro,"-19270,83333",3508,pedro,"26286,83333","49065,66667",pedro
ana,"-19276,33333",3509,ana,"26294,33333","49079,66667",ana
pedro,"-19281,83333",3510,pedro,"26301,83333","49093,66667",pedro
joao,"-19287,33333",3511,joao,"26309,33333","49107,66667",joao
ana,"-19292,83333",3512,ana,"26316,83333","49121,66667",ana
pedro,"-19298,33333",3513,pedro,"26324,33333","49135,66667",pedro
ana,"-19303,83333",3514,ana,"26331,83333","49149,66667",ana
pedro,"-19309,33333",3515,pedro,"26339,33333","49163,66667",pedro
joao,"-19314,83333",3516,joao,"26346,83333","49177,66667",joao
ana,"-19320,33333",3517,ana,"26354,33333","49191,66667",ana
pedro,"-19325,83333",3518,pedro,"26361,83333","49205,66667",pedro
ana,"-19331,33333",3519,ana,"26369,33333","49219,66667",ana
pedro,"-19336,83333",3520,pedro,"26376,83333","49233,66667",pedro
joao,"-19342,33333",3521,joao,"26384,33333","49247,66667",joao
ana,"-19347,83333",3522,ana,"26391,83333","49261,66667",ana
pedro,"-19353,33333",3523,pedro,"26399,33333","49275,66667",pedro
ana,"-19358,83333",3524,ana,"26406,83333","49289,66667",ana
pedro,"-19364,33333",3525,pedro,"26414,33333","49303,66667",pedro
joao,"-19369,83333",3526,joao,"26421,83333","49317,66667",joao
ana,"-19375,33333",3527,ana,"26429,33333","49331,66667",ana
pedro,"-19380,83333",3528,pedro,"26436,83333","49345,66667",pedro
ana,"-19386,33333",3529,ana,"26444,33333","49359,66667",ana
pedro,"-19391,83333",3530,pedro,"26451,83333","49373,66667",pedro
joao,"-19397,33333",3531,joao,"26459,33333","49387,66667",joao
ana,"-19402,83333",3532,ana,"26466,83333","49401,66667",ana
pedro,"-19408,33333",3533,pedro,"26474,33333","49415,66667",pedro
ana,"-19413,83333",3534,ana,"26481,83333","49429,66667",ana
pedro,"-19419,33333",3535,pedro,"26489,33333","49443,66667",pedro
joao,"-19424,83333",3536,joao,"26496,83333","49457,66667",joao
ana,"-19430,33333",3537,ana,"26504,33333","49471,66667",ana
pedro,"-19435,83333",3538,pedro,"26511,83333","49485,66667",pedro
ana,"-19441,33333",3539,ana,"26519,33333","49499,66667",ana
pedro,"-19446,83333",3540,pedro,"26526,83333","49513,66667",pedro
joao,"-19452,33333",3541,joao,"26534,33333","49527,66667",joao
ana,"-19457,83333",3542,ana,"26541,83333","49541,66667",ana
pedro,"-19463,33333",3543,pedro,"26549,33333","49555,66667",pedro
ana,"-19468,83333",3544,ana,"26556,83333","49569,66667",ana
pedro,"-19474,33333",3545,pedro,"26564,33333","49583,66667",pedro
joao,"-19479,83333",3546,joao,"26571,83333","49597,66667",joao
ana,"-19485,33333",3547,ana,"26579,33333","49611,66667",ana
pedro,"-19490,83333",3548,pedro,"26586,83333","49625,66667",pedro
ana,"-19496,33333",3549,ana,"26594,33333","49639,66667",ana
pedro,"-19501,83333",3550,pedro,"26601,83333","49653,66667",pedro
joao,"-19507,33333",3551,joao,"26609,33333","49667,66667",joao
ana,"-19512,83333",3552,ana,"26616,83333","49681,66667",ana
pedro,"-19518,33333",3553,pedro,"26624,33333","49695,66667",pedro
ana,"-19523,83333",3554,ana,"26631,83333","49709,66667",ana
pedro,"-19529,33333",3555,pedro,"26639,33333","49723,66667",pedro
joao,"-19534,83333",3556,joao,"26646,83333","49737,66667",joao
ana,"-19540,33333",3557,ana,"26654,33333","49751,66667",ana
pedro,"-19545,83333",3558,pedro,"26661,83333","49765,66667",pedro
ana,"-19551,33333",3559,ana,"26669,33333","49779,66667",ana
pedro,"-19556,83333",3560,pedro,"26676,83333","49793,66667",pedro
joao,"-19562,33333",3561,joao,"26684,33333","49807,66667",joao
ana,"-19567,83333",3562,ana,"26691,83333","49821,66667",ana
pedro,"-19573,33333",3563,pedro,"26699,33333","49835,66667",pedro
ana,"-19578,83333",3564,ana,"26706,83333","49849,66667",ana
pedro,"-19584,33333",3565,pedro,"26714,33333","49863,66667",pedro
joao,"-19589,83333",3566,joao,"26721,83333","49877,66667",joao
ana,"-19595,33333",3567,ana,"26729,33333","49891,66667",ana
pedro,"-19600,83333",3568,pedro,"26736,83333","49905,66667",pedro
ana,"-19606,33333",3569,ana,"26744,33333","49919,66667",ana
pedro,"-19611,83333",3570,pedro,"26751,83333","49933,66667",pedro
joao,"-19617,33333",3571,joao,"26759,33333","49947,66667",joao
ana,"-19622,83333",3572,ana,"26766,83333","49961,66667",ana
pedro,"-19628,33333",3573,pedro,"26774,33333","49975,66667",pedro
ana,"-19633,83333",3574,ana,"26781,83333","49989,66667",ana
pedro,"-19639,33333",3575,pedro,"26789,33333","50003,66667",pedro
joao,"-19644,83333",3576,joao,"26796,83333","50017,66667",joao
ana,"-19650,33333",3577,ana,"26804,33333","50031,66667",ana
pedro,"-19655,83333",3578,pedro,"26811,83333","50045,66667",pedro
ana,"-19661,33333",3579,ana,"26819,33333","50059,66667",ana
pedro,"-19666,83333",3580,pedro,"26826,83333","50073,66667",pedro
joao,"-19672,33333",3581,joao,"26834,33333","50087,66667",joao
ana,"-19677,83333",3582,ana,"26841,83333","50101,66667",ana
pedro,"-19683,33333",3583,pedro,"26849,33333","50115,66667",pedro
ana,"-19688,83333",3584,ana,"26856,83333","50129,66667",ana
pedro,"-19694,33333",3585,pedro,"26864,33333","50143,66667",pedro
joao,"-19699,83333",3586,joao,"26871,83333","50157,66667",joao
ana,"-19705,33333",3587,ana,"26879,33333","50171,66667",ana
pedro,"-19710,83333",3588,pedro,"26886,83333","50185,66667",pedro
ana,"-19716,33333",3589,ana,"26894,33333","50199,66667",ana
pedro,"-19721,83333",3590,pedro,"26901,83333","50213,66667",pedro
joao,"-19727,33333",3591,joao,"26909,33333","50227,66667",joao
ana,"-19732,83333",3592,ana,"26916,83333","50241,66667",ana
pedro,"-19738,33333",3593,pedro,"26924,33333","50255,66667",pedro
ana,"-19743,83333",3594,ana,"26931,83333","50269,66667",ana
pedro,"-19749,33333",3595,pedro,"26939,33333","50283,66667",pedro
joao,"-19754,83333",3596,joao,"26946,83333","50297,66667",joao
ana,"-19760,33333",3597,ana,"26954,33333","50311,66667",ana
pedro,"-19765,83333",3598,pedro,"26961,83333","50325,66667",pedro
ana,"-19771,33333",3599,ana,"26969,33333","50339,66667",ana
pedro,"-19776,83333",3600,pedro,"26976,83333","50353,66667",pedro
joao,"-19782,33333",3601,joao,"26984,33333","50367,66667",joao
ana,"-19787,83333",3602,ana,"26991,83333","50381,66667",ana
pedro,"-19793,33333",3603,pedro,"26999,33333","50395,66667",pedro
ana,"-19798,83333",3604,ana,"27006,83333","50409,66667",ana
pedro,"-19804,33333",3605,pedro,"27014,33333","50423,66667",pedro
joao,"-19809,83333",3606,joao,"27021,83333","50437,66667",joao
ana,"-19815,33333",3607,ana,"27029,33333","50451,66667",ana
pedro,"-19820,83333",3608,pedro,"27036,83333","50465,66667",pedro
ana,"-19826,33333",3609,ana,"27044,33333","50479,66667",ana
pedro,"-19831,83333",3610,pedro,"27051,83333","50493,66667",pedro
joao,"-19837,33333",3611,joao,"27059,33333","50507,66667",joao
ana,"-19842,83333",3612,ana,"27066,83333","50521,66667",ana
pedro,"-19848,33333",3613,pedro,"27074,33333","50535,66667",pedro
ana,"-19853,83333",3614,ana,"27081,83333","50549,66667",ana
pedro,"-19859,33333",3615,pedro,"27089,33333","50563,66667",pedro
joao,"-19864,83333",3616,joao,"27096,83333","50577,66667",joao
ana,"-19870,33333",3617,ana,"27104,33333","50591,66667",ana
pedro,"-19875,83333",3618,pedro,"27111,83333","50605,66667",pedro
ana,"-19881,33333",3619,ana,"27119,33333","50619,66667",ana
pedro,"-19886,83333",3620,pedro,"27126,83333","50633,66667",pedro
joao,"-19892,33333",3621,joao,"27134,33333","50647,66667",joao
ana,"-19897,83333",3622,ana,"27141,83333","50661,66667",ana
pedro,"-19903,33333",3623,pedro,"27149,33333","50675,66667",pedro
ana,"-19908,83333",3624,ana,"27156,83333","50689,66667",ana
pedro,"-19914,33333",3625,pedro,"27164,33333","50703,66667",pedro
joao,"-19919,83333",3626,joao,"27171,83333","50717,66667",joao
ana,"-19925,33333",3627,ana,"27179,33333","50731,66667",ana
pedro,"-19930,83333",3628,pedro,"27186,83333","50745,66667",pedro
ana,"-19936,33333",3629,ana,"27194,33333","50759,66667",ana
pedro,"-19941,83333",3630,pedro,"27201,83333","50773,66667",pedro
joao,"-19947,33333",3631,joao,"27209,33333","50787,66667",joao
ana,"-19952,83333",3632,ana,"27216,83333","50801,66667",ana
pedro,"-19958,33333",3633,pedro,"27224,33333","50815,66667",pedro
ana,"-19963,83333",3634,ana,"27231,83333","50829,66667",ana
pedro,"-19969,33333",3635,pedro,"27239,33333","50843,66667",pedro
joao,"-19974,83333",3636,joao,"27246,83333","50857,66667",joao
ana,"-19980,33333",3637,ana,"27254,33333","50871,66667",ana
pedro,"-19985,83333",3638,pedro,"27261,83333","50885,66667",pedro
ana,"-19991,33333",3639,ana,"27269,33333","50899,66667",ana
pedro,"-19996,83333",3640,pedro,"27276,83333","50913,66667",pedro
joao,"-20002,33333",3641,joao,"27284,33333","50927,66667",joao
ana,"-20007,83333",3642,ana,"27291,83333","50941,66667",ana
pedro,"-20013,33333",3643,pedro,"27299,33333","50955,66667",pedro
ana,"-20018,83333",3644,ana,"27306,83333","50969,66667",ana
pedro,"-20024,33333",3645,pedro,"27314,33333","50983,66667",pedro
joao,"-20029,83333",3646,joao,"27321,83333","50997,66667",joao
ana,"-20035,33333",3647,ana,"27329,33333","51011,66667",ana
pedro,"-20040,83333",3648,pedro,"27336,83333","51025,66667",pedro
ana,"-20046,33333",3649,ana,"27344,33333","51039,66667",ana
pedro,"-20051,83333",3650,pedro,"27351,83333","51053,66667",pedro
joao,"-20057,33333",3651,joao,"27359,33333","51067,66667",joao
ana,"-20062,83333",3652,ana,"27366,83333","51081,66667",ana
pedro,"-20068,33333",3653,pedro,"27374,33333","51095,66667",pedro
ana,"-20073,83333",3654,ana,"27381,83333","51109,66667",ana
pedro,"-20079,33333",3655,pedro,"27389,33333","51123,66667",pedro
joao,"-20084,83333",3656,joao,"27396,83333","51137,66667",joao
ana,"-20090,33333",3657,ana,"27404,33333","51151,66667",ana
pedro,"-20095,83333",3658,pedro,"27411,83333","51165,66667",pedro
ana,"-20101,33333",3659,ana,"27419,33333","51179,66667",ana
pedro,"-20106,83333",3660,pedro,"27426,83333","51193,66667",pedro
joao,"-20112,33333",3661,joao,"27434,33333","51207,66667",joao
ana,"-20117,83333",3662,ana,"27441,83333","51221,66667",ana
pedro,"-20123,33333",3663,pedro,"27449,33333","51235,66667",pedro
ana,"-20128,83333",3664,ana,"27456,83333","51249,66667",ana
pedro,"-20134,33333",3665,pedro,"27464,33333","51263,66667",pedro
joao,"-20139,83333",3666,joao,"27471,83333","51277,66667",joao
ana,"-20145,33333",3667,ana,"27479,33333","51291,66667",ana
pedro,"-20150,83333",3668,pedro,"27486,83333","51305,66667",pedro
ana,"-20156,33333",3669,ana,"27494,33333","51319,66667",ana
pedro,"-20161,83333",3670,pedro,"27501,83333","51333,66667",pedro
joao,"-20167,33333",3671,joao,"27509,33333","51347,66667",joao
ana,"-20172,83333",3672,ana,"27516,83333","51361,66667",ana
pedro,"-20178,33333",3673,pedro,"27524,33333","51375,66667",pedro
ana,"-20183,83333",3674,ana,"27531,83333","51389,66667",ana
pedro,"-20189,33333",3675,pedro,"27539,33333","51403,66667",pedro
joao,"-20194,83333",3676,joao,"27546,83333","51417,66667",joao
ana,"-20200,33333",3677,ana,"27554,33333","51431,66667",ana
pedro,"-20205,83333",3678,pedro,"27561,83333","51445,66667",pedro
ana,"-20211,33333",3679,ana,"27569,33333","51459,66667",ana
pedro,"-20216,83333",3680,pedro,"27576,83333","51473,66667",pedro
joao,"-20222,33333",3681,joao,"27584,33333","51487,66667",joao
ana,"-20227,83333",3682,ana,"27591,83333","51501,66667",ana
pedro,"-20233,33333",3683,pedro,"27599,33333","51515,66667",pedro
ana,"-20238,83333",3684,ana,"27606,83333","51529,66667",ana
pedro,"-20244,33333",3685,pedro,"27614,33333","51543,66667",pedro
joao,"-20249,83333",3686,joao,"27621,83333","51557,66667",joao
ana,"-20255,33333",3687,ana,"27629,33333","51571,66667",ana
pedro,"-20260,83333",3688,pedro,"27636,83333","51585,66667",pedro
ana,"-20266,33333",3689,ana,"27644,33333","51599,66667",ana
pedro,"-20271,83333",3690,pedro,"27651,83333","51613,66667",pedro
joao,"-20277,33333",3691,joao,"27659,33333","51627,66667",joao
ana,"-20282,83333",3692,ana,"27666,83333","51641,66667",ana
pedro,"-20288,33333",3693,pedro,"27674,33333","51655,66667",pedro
ana,"-20293,83333",3694,ana,"27681,83333","51669,66667",ana
pedro,"-20299,33333",3695,pedro,"27689,33333","51683,66667",pedro
joao,"-20304,83333",3696,joao,"27696,83333","51697,66667",joao
